name,code,alias,level,status,latitude,longitude,parent_name,parent_code
Бондарский район,68202,bondarskii-raion,2,,52.959073,42.081445,Тамбовская область,68
Гордеевский район,15211,gordeevskii-raion,2,,52.946974,31.897424,Брянская область,15
Гавриловский район,68203,gavrilovskii-raion,2,,52.936224,42.649315,Тамбовская область,68
Яровое,1430,iarovoe,2,,52.923446,78.569601,Алтайский край,1
Эхирит-Булагатский район,25137,ekhirit-bulagatskii-raion,2,,52.921519,104.91859,Иркутская область,25
Радищевский район,73234,radishchevskii-raion,2,,52.9144,48.03317,Ульяновская область,73
Вилючинск,30535,viliuchinsk,2,,52.906857,158.418296,Камчатский край,30
Троицкий район,12511,troitskii-raion,2,,52.90576,84.592221,Алтайский край,1
Благовещенский район,12051,blagoveshchenskii-raion,2,,52.904766,79.943,Алтайский край,1
Почепский район,15244,pochepskii-raion,2,,52.904728,33.448644,Брянская область,15
Залегощенский район,54218,zalegoshchenskii-raion,2,,52.903365,36.682741,Орловская область,54
Добровский район,2553540,dobrovskii-raion,2,,52.902544,39.781838,Липецкая область,42
Шарлыкский,53256,sharlykskii,2,,52.90073,54.807823,Оренбургская область,53
Чернышевский район,76248,chernyshevskii-raion,2,,52.900611,117.274153,Забайкальский край,76
Завьяловский район,12111,zavialovskii-raion,2,,52.895336,80.915049,Алтайский край,1
Мичуринск,68415,michurinsk,2,,52.893913,40.498011,Тамбовская область,68
Краснинский район,2553660,krasninskii-raion,2,,52.892962,38.757076,Липецкая область,42
Бузулукский,53212,buzulukskii,2,,52.889327,52.235048,Оренбургская область,53
Табунский район,12461,tabunskii-raion,2,,52.871915,78.934721,Алтайский край,1
Становлянский район,2553780,stanovlianskii-raion,2,,52.87104,38.256149,Липецкая область,42
Навлинский район,15238,navlinskii-raion,2,,52.870622,34.388587,Брянская область,15
Шемышейский район,56259,shemysheiskii-raion,2,,52.861081,45.472693,Пензенская область,56
Тамбовский район,68240,tambovskii-raion,2,,52.857106,41.591647,Тамбовская область,68
Никиворовский район,68220,nikivorovskii-raion,2,,52.856302,40.848238,Тамбовская область,68
Шаблыкинский район,54259,shablykinskii-raion,2,,52.835901,35.124909,Орловская область,54
Унеченский район,15258,unechenskii-raion,2,,52.835563,32.805486,Брянская область,15
Красно-гвардейский,53223,krasno-gvardeiskii,2,,52.828551,53.549706,Оренбургская область,53
Орловский район,54247,orlovskii-raion,2,,52.827353,36.106462,Орловская область,54
Нефтегорский район,36230,neftegorskii-raion,2,,52.824557,50.91952,Самарская область,36
Таштагольский район,32227,tashtagolskii-raion,2,,52.820274,88.118378,Кемеровская область,32
Неверкинский район,56249,neverkinskii-raion,2,,52.797798,46.660697,Пензенская область,56
Камешкирский район,56231,kameshkirskii-raion,2,,52.795713,46.094569,Пензенская область,56
Бузулук,53412,buzuluk,2,,52.788116,52.262438,Оренбургская область,53
Солтонский район,12441,soltonskii-raion,2,,52.787789,86.581828,Алтайский край,1
Мичуринский район,68212,michurinskii-raion,2,,52.784527,40.44661,Тамбовская область,68
Старокулаткинский район,73239,starokulatkinskii-raion,2,,52.777462,47.451106,Ульяновская область,73
Черемховский район,25248,cheremkhovskii-raion,2,,52.772205,102.282196,Иркутская область,25
Колышлейский район,56233,kolyshleiskii-raion,2,,52.758119,44.511127,Пензенская область,56
Усолье-Сибирское,25436,usole-sibirskoe,2,,52.756648,103.638769,Иркутская область,25
Кумертау,80423,kumertau,2,,52.756523,55.796976,Республика Башкортостан,80
Еравнинский район,81215,eravninskii-raion,2,,52.755324,112.254673,Республика Бурятия,81
Кизильский район,75232,kizilskii-raion,2,,52.749971,59.299364,Челябинская область,75
Краснозоренский район,54224,krasnozorenskii-raion,2,,52.746422,37.664087,Орловская область,54
Прибайкальский район,81242,pribaikalskii-raion,2,,52.746248,108.438989,Республика Бурятия,81
Сосковский район,54253,soskovskii-raion,2,,52.740333,35.42933,Орловская область,54
Мамонтовский район,12261,mamontovskii-raion,2,,52.738201,81.684743,Алтайский край,1
Красноармейский район,36226,krasnoarmeiskii-raion,2,,52.733146,49.92089,Самарская область,36
Тамбов,68401,tambov,2,,52.721219,41.452274,Тамбовская область,68
Сибай,80443,sibai,2,,52.72051,58.666429,Республика Башкортостан,80
Павловский район,73232,pavlovskii-raion,2,,52.71218,47.125287,Ульяновская область,73
Верховский район,54208,verkhovskii-raion,2,,52.711744,37.249829,Орловская область,54
Зональный район,12291,zonalnyi-raion,2,,52.699172,84.917375,Алтайский край,1
Баймакский,80206,baimakskii,2,,52.688032,58.25448,Республика Башкортостан,80
Хворостянский район,36244,khvorostianskii-raion,2,,52.686138,49.007896,Самарская область,36
Куюргазинский,80239,kuiurgazinskii,2,,52.678757,55.929038,Республика Башкортостан,80
Кугарчинский,80238,kugarchinskii,2,,52.675279,56.606224,Республика Башкортостан,80
Свердловский район,54252,sverdlovskii-raion,2,,52.667814,36.338524,Орловская область,54
Клинцовский район,15230,klintsovskii-raion,2,,52.665777,32.241245,Брянская область,15
